"mdl_url","title_en","year","eps","title_zh","genres","tags"
"/23860-retourner-le-monde-toi","Return the World to You",2019,58,"归还世界给你","Mystery, Business, Romance, Drama","Fashion Designer Supporting Character, Fashion Designer Male Lead, Editor-in-chief Supporting Character, Company President (CEO) Female Lead, Fashion Industry, Independent Female Lead, Business Rivalry, Plastic Surgery, Hidden Identity, Misunderstanding"
"/23533-faceoff","Face Off",2017,42,"特化师","Historical, Romance, Wuxia, Drama","Master-Apprentice Relationship, Foodie Female Lead, Cheerful Female Lead, Brothers' Relationship, Married Life, Adapted From A Manhua, Rape, Enemies To Lovers, Friends To Lovers, Misunderstanding"
"/707009-re-bu-qi-de-qian-sui-daren","Oh My Lord",2022,15,"惹不起的千岁大人","Historical, Comedy, Romance","Eunuch, Fake Marriage, Enemies To Lovers, Web Series"
"/29193-qiang-feng-chui-fu","Blowing in the Wind",2019,28,"强风吹拂","Adventure, Comedy, Romance, Youth","Student Supporting Character, Student Female Lead, Student Male Lead, School Setting, Young Adult Female Lead, Young Adult Male Lead, Chasing A Dream, Separated Family, Hiking, Acrophobia"
"/683209-youths-in-the-breeze","Youths in the Breeze",2020,24,"春风不喜是少年","Youth, Drama, Fantasy","Bromance, Anthology, Friendship, Enemies To Friends, LGBTQ+, Web Series, Writer Male Lead, Cat, Shapeshifter, Animal"
"/33666-little-matchmaker-in-great-zhou","Cupid of Zhou Dynasty",2019,24,"大周小冰人","Comedy, Romance, Wuxia","Wu Zhou Dynasty, Eccentric Male Lead, Multiple Couples, Arranged Marriage, Web Series, Bickering Mains' Relationship, Matchmaker Male Lead, Historical Fiction, Father-Daughter Relationship, Adapted From A Novel"
"/33312-hey-pro-my-mountain-girl","Hey Pro My Mountain Girl",2019,12,"我的单板女孩","Romance, Drama, Sports","Height Difference, Second Chance, First Love, Love Triangle"
"/19812-xuan-yuan-sword-han-cloud","Xuan-Yuan Sword: Han Cloud",2017,58,"軒轅劍之漢之雲","Wuxia, Fantasy","Cultivation, Separation At Birth, Xianxia, Martial Arts, Historical, Adventure, Action"
"/51977-woman-generation","The Heiress",2020,24,"女世子","Historical, Comedy, Romance, Political","Cross-Dressing, Strong Female Lead, Smart Female Lead, Tomboy Female Lead, Prince Male Lead, Gender Bender, Royalty, Death Of A Brother, Prime Minister Supporting Character, Death"
"/22768-empress-dugu","Queen Dugu",2019,50,"独孤皇后","Historical, Romance, Political","Orphan Female Lead, Empress Wenxian Of Sui, Historical Fiction, Independent Female Lead, Wrongfully Accused, Love Triangle, Emperor Wen Of Sui, Emperor Wu Of Northern Zhou, Palace Setting, Warrior Male Lead"
"/9648-legend-of-fragrance","Legend of Fragrance",2015,44,"活色生香","Historical, Business, Romance, Drama","Chinese Republican Era, Childhood Friends' Relationship, Historical Fiction, Intercountry Romance, Multi-Generational, Death, Enemies To Lovers, Revenge, Murder, Multiple Couples"
"/11538-the-classic-of-mountains-and-seas","The Classic of Mountains and Seas",2016,46,"山海经之赤影传说","Romance, Wuxia, Fantasy","Weak Female Lead, Mental Illness, Dissociative Identity Disorder, Love Triangle, Bromance, Martial Arts, Historical, Friendship, Adventure, Action"
"/680781-fame-in-sight","Almost Famous",2022,24,"星河璀璨的我们","Music, Romance, Youth","Campus Setting, Musical Actor Male Lead, Multiple Couples, Friendship, Famous Lead/Common Lead, Enemies To Lovers, Student Supporting Character, Student Female Lead, Student Male Lead, Dormitory Setting"
"/27079-a-step-into-the-past","A Step into the Past",2018,40,"寻秦记","Romance, Wuxia, Sci-Fi","Time Travel, Historical Figure, Qin Shi Huang, Historical Fiction, Warring States Period, Power Struggle, Adapted From A Novel, Martial Arts, Historical, Adventure"
"/51573-da-tang-ming-yue","Weaving a Tale of Love",2021,40,"风起霓裳","Historical, Romance","Hidden Identity, Embroidery, Emperor Taizong Of Tang, Tang Dynasty, Historical Figure, General, Historical Fiction, Smart Male Lead, Revenge, Amnesia"
"/21893-suddenly-seventeen","Suddenly Seventeen",2016,26,"28岁未成年","Comedy, Romance, Youth, Supernatural","Student Supporting Character, Student Female Lead, Student Male Lead, School Setting, Campus Setting, Teenager Supporting Character, Teenager Female Lead, Teenager Male Lead, Return To Past, Second Chance Romance"
"/703031-the-other-half-of-me-and-you","The Other Half of Me and You",2021,32,"我和你的另一半","Comedy, Romance, Sci-Fi","Short Length Series, Gender Role Reversal, Parallel Universe, Parallel Dimension, Social Commentary, Crossworlds Traveler, Web Series, Parody, Star Crossed Lovers, Feminist Message"
"/33917-the-rules-of-love","The Rules of Love",2019,12,"人鱼恋爱法则","Comedy, Romance, Youth, Fantasy","Gender Swap, Student Supporting Character, Student Female Lead, Student Male Lead, School Setting, Mermaid Female Lead, Young Adult Female Lead, Young Adult Male Lead, Step-sibling Rivalry, Brothers Love Same Woman"
"/53295-love-the-emperor","Love & the Emperor",2020,24,"手可摘星辰","Historical, Comedy, Romance, Fantasy","Virtual World, Cooking, Emperor Male Lead, Adapted From A Manhua, Friendship, Chef Female Lead, Game World, Hidden Identity, Friends To Lovers, General Supporting Character"
"/737601-maid-s-revenge","Maid's Revenge",2022,30,"千金丫环","Historical, Mystery, Romance, Drama","Chinese Republican Era, Forced Kiss, Physical Abuse, Possessive Male Lead, Revenge, Short Length Series, Arranged Marriage, Governor Male Lead, Male Chases Female First, Enemies To Lovers"
"/38703-wanku-shizi-fei","Bright as the Moon",2021,40,"皎若云间月","Historical, Romance, Drama","Transmigration, Love Triangle, Poison, Jealousy, Crossworlds Traveler, Adapted From A Novel, Time Travel, Power Struggle, Amnesia, Jealous Male Lead"
"/30902-my-mowgli-boy","My Mowgli Boy",2019,50,"我的莫格利男孩","Comedy, Romance","Animal, Adapted From A Novel, Workplace Setting, Jungle Setting, Age Gap [Drama Life], Age Gap [Real Life], Fake Relationship, Independent Female Lead, Grandpa-Grandson Relationship, Family Relationship"
"/32496-long-for-you-2","Long For You 2",2018,24,"我与你的光年距离Ⅱ","Romance, Fantasy, Supernatural","MDL Remake, Seaside Setting, Jealousy, Adapted From A Manhwa, Time Manipulation, Interspecies Romance, Amnesia, First Love, Time Altering"
"/700741-qin-zi-jian-ding-shi","Paternity Tester",2022,15,"亲子鉴定师","Romance, Crime, Drama, Melodrama","DNA Paternity Testing, Older Woman/Younger Man, Family, Web Series"
"/40387-hey-pro-my-mountain-girl-second-season","Hey Pro My Mountain Girl Second Season",2019,12,"我的单板女孩","Romance, Drama, Sports","First Love"
"/60955-vacation-of-love","Vacation of Love",2021,35,"假日暖洋洋","Comedy, Romance, Drama, Family","Older Woman/Younger Man, Weak Male Lead, Strong Female Lead, Second Chance"
"/684665-arrogant-heiress","Miss Ye in Wonderland",2022,24,"千金莫嚣张","Comedy, Romance, Fantasy","Transmigration, Rich Female Lead, Rich Male Lead, Car Accident, Adapted From A Web Novel, Web Series, Cohabitation, Grandpa-Granddaughter Relationship, Contract Relationship, Personal Assistant Supporting Character"
"/713443-love-in-a-loop","Love in a Loop",2022,24,"救了一万次的你","Comedy, Romance, Fantasy","Time Loop, Time Travel, Office Worker Female Lead, Artist Supporting Character, Company President (CEO) Male Lead, Clairvoyance, Overbearing CEO, Enemies To Lovers, Boss-Employee Relationship, Second Chance"
"/685785-please-be-married","Please Be Married",2021,30,"拜托，快结婚吧 第一季","Comedy, Romance, Life, Fantasy","Time Travel, Mother-Son Relationship, Father-Son Relationship, Web Series, Company President (CEO) Male Lead, Child Male Lead, Child From The Future, Entertainment Industry, Adapted From A Manhua, Rich Male Lead"
"/30535-the-wrong-royal-bride","For Married Doctress",2020,24,"替嫁医女","Historical, Romance","Hidden Identity, Marriage, Arranged Marriage, Emperor Wu Of Northern Zhou, Northern And Southern Dynasties, Concubine, Cold Man/Warm Woman, Secondary Couple, Poison, Political Intrigue"
"/23927-the-king-of-blaze","The King of Blaze",2018,28,"火王之破晓之战","Historical, Romance, Fantasy","Reincarnation, Immortal Realm, Tang Dynasty, Historical Fiction, Adapted From A Manhua, Death, Magic"
"/50101-sisyphus","Sisyphus",2020,12,"在劫难逃","Mystery, Crime, Drama, Sci-Fi","Murder, Time Altering, Resurrection, Life Or Death, Conspiracy, Death, Web Series, Revenge, Investigation, Family"
"/24995-the-evolution-of-our-love","The Evolution of Our Love",2018,40,"爱情进化论","Romance, Life, Drama","MDL Remake, Friends To Lovers, Friendship"
"/739609-the-immortal-promise","The Immortal Promise",2022,21,"寒枝折不断","Historical, Romance, Drama, Melodrama","Spy Female Lead, Short Length Series, Royalty, Web Series, Revenge, Nice Male Lead, Love Triangle"
"/21752-the-endless-love","The Endless Love",2017,32,"路从今夜白之遇见青春","Romance, Youth","Student Supporting Character, Student Female Lead, Student Male Lead, School Setting, Ophthalmological Disorder, Painter Male Lead, Young Adult Female Lead, Young Adult Male Lead, Rare Disease, Genetic Disorder"
"/13546-my-best-ex-boyfriend","My Best Ex-Boyfriend",2015,42,"最佳前男友","Romance","Fashion Industry, Childish Male Lead, Misunderstanding, Love Square, Boss-Employee Relationship, Revenge, Love Triangle"
"/706569-please-be-married-2","Please Be Married Season 2",2021,30,"拜托，快结婚吧 第二季","Romance","Short Length Series, Web Series, Company President (CEO) Male Lead, Child Male Lead, Child From The Future, Entertainment Industry, Adapted From A Manhua, Rich Male Lead, Protective Male Lead, Famous Female Lead"
"/16341-stay-with-me","Stay With Me",2016,38,"放弃我，抓紧我","Business, Romance, Drama, Melodrama","Fashion Industry, Lovers Separated, Rivalry, Misunderstanding, Second Chance, Revenge, Tragic Past, Love/Hate Relationship, Amnesia, Adapted From A Novel"
"/19820-delicious-destiny","Delicious Destiny",2017,53,"美味奇缘","Food, Romance, Drama","Screenwriter Female Lead, Chef Male Lead, Director Female Lead, Arrogant Male Lead, Hardworking Female Lead, Birth Secret, Misunderstanding, Love/Hate Relationship, Rich Man/Poor Woman, Rich Male Lead"
"/22854-lady-meng-is-here","Mengfei Comes Across",2018,36,"萌妃驾到","Historical, Comedy, Romance","Sismance, Harem, Parody, Slow Burn Romance, Adapted From A Web Novel, Palace Setting, Concubine Female Lead, King Male Lead, Historical Fiction, Royalty"
"/73395-ni-hao-huo-yan-lan","The Flaming Heart",2021,24,"你好，火焰蓝","Action, Romance, Drama, Medical","Calm Male Lead, Childhood Connection, Multiple Couples, Earthquake, Older Woman/Younger Man, Bickering Mains' Relationship, Workplace Setting, Doctor Female Lead, Firefighter Male Lead, Workplace Romance"
"/79773-jia-you-zhao-nuan-nuan","Warm Meet You",2022,24,"暖暖遇见你","Comedy, Romance","Rare Allergy, Unlucky Female Lead, Web Series, Rich Male Lead, Contract Relationship, Multiple Couples"
"/23684-the-way-we-were","The Way We Were",2018,50,"归去来","Romance, Life, Drama","Exchange Student Female Lead, Student Supporting Character, Student Female Lead, Student Male Lead, School Setting, Young Adult Female Lead, Young Adult Male Lead, University, Family Relationship, Corruption"
"/15866-border-town-prodigal","Border Town Prodigal",2016,50,"新边城浪子","Romance, Wuxia, Drama, Melodrama","Adapted From A Novel, Love Triangle, Martial Arts, Historical, Adventure, Action"
"/21666-magic-star","Magic Star",2017,51,"奇星记之鲜衣怒马少年时","Romance, Wuxia, Fantasy","Age Gap [Real Life], Historical Fiction, Song Dynasty, Multiple Mains, Martial Arts, Historical, Adventure, Action"
"/22132-master-devil-do-not-kiss-me","Master Devil Do Not Kiss Me",2017,23,"恶魔少爷别吻我","Comedy, Romance, Youth","Student Supporting Character, Student Female Lead, Student Male Lead, School Setting, Bickering Mains' Relationship, Housemates' Relationship, Adapted From A Web Novel, Death Of A Mother, Cheerful Female Lead, Supportive Family"
"/701343-heart-beating-group","Heartbeat Love",2021,28,"心跳恋爱","Comedy, Romance, Youth, Fantasy","School Setting, Short Length Series, Secondary Couple, University, Transfer Student, Web Series, Student, Cold Man/Warm Woman, Character Development, First Love"
"/26330-ten-years-late","Ten Years Late",2019,39,"十年三月三十日","Romance, Drama","Multiple Couples, Workplace Setting, Tourism, Second Chance Romance, Misunderstanding, First Love, Adapted From A Manga, Snowy Setting, Workplace Romance, Jealousy"
"/21671-negotiator","Negotiator",2018,43,"谈判官","Business, Romance, Life, Drama","Hardworking Female Lead, Spoiled Male Lead, Older Woman/Younger Man, Strong Female Lead, Clingy Male Lead, City Setting, Rich Family, Fight, Playboy Male Lead, Family Relationship"
"/28855-hello-dear-ancestors","Hello Dear Ancestors",2018,24,"亲爱的活祖宗","Comedy, Romance, Sci-Fi, Fantasy","Hatred, Orphan Female Lead, Betrayal, Interspecies Romance, Reincarnation, First Love, Unrequited Love, Adapted From A Novel, Time Travel, Alien"
"/24947-just-to-see-you","Fate",2020,40,"只为那一刻与你相见","Mystery, Business, Romance, Melodrama","Betrayal, Evil Stepmother, Disapproving Mother, Bickering Mains' Relationship, Partially Filmed Abroad, Missing Mother, Broken Family, Family Business, Insecure Female Lead, Rich Female Lead"
"/40785-pretty-man-2","Pretty Man 2",2019,26,"国民老公 2","Romance, Youth, Drama","School Setting, Married Female Lead, Married Male Lead, Idol Male Lead, Actress Female Lead, Actor Male Lead, Brothers' Relationship, Jealous Male Lead, Controlling  Male Lead, Hatred"
"/19046-prince-coffee-lab","Prince Coffee Lab",2018,38,"高兴遇见你","Food, Comedy, Romance","Barista Female Lead, Tomboy Female Lead, Cross-Dressing, Café Owner Male Lead, Rich Family, Boss-Employee Relationship, Barista Supporting Character, Secret Crush, Second Chance Romance, Nice Male Lead"
"/23862-my-girlfriends-boyfriend","My Girlfriend's Boyfriend",2017,16,"我女朋友的男朋友","Comedy, Romance, Sci-Fi","Robot, Interspecies Romance, Time Travel, Artificial Intelligence, Quirky Humour, Polyamory, School Club, Eccentric Male Lead, Hidden Personality, University"
"/50103-su-yu","Su Yu",2020,24,"萦萦夙语亦难求","Historical, Romance, Wuxia, Fantasy","Love/Hate Relationship, Male Chases Female First, Web Series, Narcissistic Male Lead, Bickering Mains' Relationship, Personal Assistant Female Lead, Arrogant Male Lead, Personality Change, Orphan Female Lead, Smart Female Lead"
"/10956-princess-jieyou","Princess Jieyou",2016,45,"解忧公主","Historical, Romance, Drama","Han Dynasty, Princess Female Lead, Historical Fiction, Royalty, Smart Female Lead, Reverse-Harem, Harem"
"/32685-qing-nang-zhuan","Prodigy Healer",2019,36,"青囊传","Historical, Romance, Medical, Fantasy","Doctor Male Lead, Traditional Medicine, Historical Fiction, Magical Power, Royalty, Chinese Republican Era, Healing, Smart Male Lead, Conspiracy, Magic"
"/11046-my-amazing-bride","My Amazing Bride",2015,40,"极品新娘","Historical, Comedy, Romance",""
"/8369-never-give-up-dodo","Never Give Up, Dodo",2013,10,"钱多多炼爱记","Comedy, Romance","Miniseries, Curse, Cohabitation, Web Series, Marriage"
"/55023-princess-at-large-2","Princess at Large 2",2020,15,"医妃难囚II","Historical, Romance, Medical, Fantasy","Doctor Supporting Character, Doctor Female Lead, Prince Male Lead, Transmigration, Nice Female Lead, Royalty, Smart Female Lead, Double Identity, Princess Supporting Character, Kind Female Lead"
"/20538-if-we-could-love-like-this","If I Can Love You So",2019,46,"如果可以这样爱","Romance, Drama, Melodrama","Adapted From A Novel, Suicide, Forbidden Love, Death, Illness, Second Chance"
"/38959-i-once-remembered-that-guy","Remember My Boy",2021,24,"我曾记得那男孩","Comedy, Romance, Youth","High School, Flashback To Past, Time Skip, First Love, Friendship, School Setting, Student Female Lead, Student Male Lead, Misunderstanding, Multiple Perspective"
